,number_of_likes,caption
933,37,"I asked my dad, ""do u really want to see what that death burger be like?!"" He said yea so here we are 😳🍔🍔🍔"
934,44,Big fan of the white lace swap on GMP 6s... Last night #stokes_sneakers #smyfh #itsonlyshoeshomie #igsneakercommunity #sole #shoeporn #swiftkickz #soleperfect #solepurpose5280 #dailysole #wdyrt #wdywt #walklikeus #kotd #todayskicks #bomgang #featuredfootwear #jordandepot #gmp #retro6
935,3,@that_man_jclark swanging on highway head to #Blackhawk #cantfeelhisteeth lol
936,13,😂😂😂😱😱😱 #ross lol
937,40,There is not a better day to bring out the fuego🔥🔥🔥 then #airmaxday #stokes_sneakers #itsonlyshoeshomie #wdywt #sole #sneakerwatch #nike #airmax #nikeid #mynikeid #igsneaks #oneofone
938,9,Myself and BabyStokes #allwhiteallnight #picstitch
939,42,"Yes there is certainly a difference... When cats start realizing that there is a world out there that goes beyond being fresh, having swag, and buying bullshit things will start to change. 🏡✈🚤🚙🌇💲> 👟👞"
940,24,Prob the best penny Vs... So far. #stokes_sneakers #itsonlyshoeshomie #sole #nike #teampenny #nikebasketball #igsneakercommunity #solewatchers #footwatchers #wdyrt #wdywt #s7
941,7,"I remember when me dex hopes n derrick Hudson used to be in study hall Freshman year talkin bout hoopin, girls and college drop out lol"
942,23,Sometimes u got to walk away... Right Lil homie lol
943,35,I wanted it on my Instagram too! Lol @kayers89 she is pretty special.
944,22,Never been the coolest...😜
945,36,One more... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #igsneakercommunity #igsneakers
946,10,U better get on this
947,17,Yikes
948,32,😂😂😂😂😂👏👏🙏🙏.... The comedy lol
949,26,
950,23,#smashburger by the job shows Luv
951,6,Got to warm up #60daychallange
952,16,@young_stokey @heyshanti my cousins Cheyenne and Jackson all back in the day lol did I mention I wore the monster tall Ts lol #tbt #throwback4real
953,7,"Some historical structures, I'll get details later lol"
954,34,U can only smile lol
955,7,Me and Leo... On the cool @live_love_leo
956,8,#truth... Jus follow me lol
957,33,"Don't give then the world if they don't appreciate your efforts. Don't give them anything if they don't appreciate your efforts. But if you find one who does, it won't be anything to hand her the world because she will share it with u"
958,12,Y'all have no Idea the size if this thing
959,24,"My a little change last night with #Duvalier... The craps didn't show us to much luv, but that blackjack... #ohyes. Word to #Peggy #sheshowedLUV #tippedher40 lol #Blackhawk"
960,43,This how they got me at work smh... But after this weekend the last thing I was trippin over was throwing on some broncos gear lol
961,18,Boy #tacosurf is the truth... #surfandturfburrito
962,19,Couldn't agree more!... If u know me I live like this
963,7,😪💪
964,4,"Rarely do u get to hear every song that u want to at a concert, but this cat Gavin DeGraw Did em ALL... Hell of a show @kayers89"
965,6,Boulder boulder begins
966,36,"It's not that I hate losing, I just love WINNING #soe #bebetterthanthebest #leader #hardwork #consistentsuccess"
967,9,#throwbackthursday to 2 weeks ago at my lil great nephew Zy's Bday. I got a monster #fam Q really takes care if his son like no other. We had more fun then the kids tho #kickedoutofchuckeecheese oh well lol
968,24,Would be the funniest Feb 14th of all time lmao #vday #valentinesday
969,8,Don't believe me? Just watch @kayers89 lol
970,15,Last game of the Season? Preciate @just1_whittington for luv on the tix
971,2,This joint goes
972,79,"@dntgrinddnteat aka A Francis in the Celly... Happy birthday fam. I ain't trying called you old or washed but now you just be trying to eat Chipotle and work on your birthday lol. Your 30 now, you got your Michael Jordan hair cut, your Burberry goggles, with your struggle beard, and... Have turned out to be a more than decent friend, and better man. When you quit acting so extra, you know I got you for your birthday. No we are not going to Las delicious either!"
973,57,Finally made it.
974,18,"Squad, fam... Nuff said, more done. @m_peeler @that_man_jclark"
975,41,Royals.... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #royalfoams #foampositeshowcase #s7 #walklikeus #stillclean #oneofthegreats
976,45,When u can't find anything at the department store what do you do..? Take a f*ckin selfie with what u have on lmao
977,22,"#tbt thought I might as well participate, homecoming 07 me and that man FreddLocc"
978,28,Really Denver... Like that #DXC
979,23,Ya he continues to come with the real #listenup
980,9,#tbt me and young ugly a few years back when we used to roam them streets lol
981,52,Son of Stokes
982,5,Shout out to the Easter bunny/Moms ;)
983,2,#tbt #otero #ratternation
984,30,Pretty much
985,24,The other night I decided to bring them charity things out.... #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #chartiy #doerenbecher #4s #ijustdontcare #wdywt #wdyrt
986,48,With my brother #babystokes #pride #1stMaleToDoItInMyFam
987,5,Can u say Crazy??!
988,34,Hahahaha it still has me Rollin
989,30,When at the gym on the bike waiting for that 3 mile mark u be lookin at it like this... It just be sittin on 2.99 for 10 min lol #stokesbrosworkout #shanewanttohitthestairs #isaidnope #cardionowadays
990,12,"It's only right I have young Francis @dntgrinddnteat make a cameo for #tbt #throwbackthursday lol the OG reading buddy, I remember how they wanted me to teach u to read smh I glad I was able to contribute to ur success young fella. I'm proud of who u have become but u still my ugliest friend lol"
991,6,Flashing lights
992,22,I don't know wut it is but the when u feelin out of it or depressed the Weekend's shit just hits... It doesn't make you feel any better but u just really can vibe wit his music 🚶💬🎶
993,13,This just puts u in the zone while u riding thru these Denver streets at night...
994,10,#word lol
995,37,#tbt you got to keep GREAT people around you. @brysoncreighton @anqet84 @konnichiwa_a
996,15,Love...
997,34,#wdywt #jordanbrand #iss #idgaf #idothis4real #igsneakers #igsneakercommunity #instakicks #s7 #sndvl #shoeporn #shoedepot #sneakerheads #sneakermates #sneaksandfreaks #sneakerfreaker #shoegamefuckedup #jordandepot #wewearem #walklikeus #feetheat #flykicks #kickgamefresh #kicksonfire #kickgamefresh #kicksoftheday #todayskicks
998,64,Helping those who want to help theirselves... If you have to appreciate this.
999,4,We up one now it's close... But it's time #gdub #reppin
1000,39,#noswooop tho lol #stokes_sneakers #sole #itsonlyshoeshomie #smyfh #shoeporn #swiftkickz #soleperfect #solepurpose5280 #sneakerfiles #kotd #wdywt #wdyrt #walklikeus #red #dailysole #latinkicks #featuredfootwear #jordan #jordandepot
1001,17,Why was this so great.... if you know me then you know Bob's Burgers is my show lol
1002,2,DenverCruisers the other night strolling downtown
1003,33,Max1 premium #stokes_sneakers #itsonlyshoeshomie #wdywt #ootd #sole #smyfh #undftsoles #idothis #nikehead
1004,24,Cuz in the back aint worried about nothing. He gettin to this paper! While y'all going out on Friday he in the books hoes! #takeover #ImBoredpleaseHelpMe
1005,24,Next move... Best move...
1006,20,I'm fuccin sayin Smh
1007,35,Look at this #tbt straight to last Saturday lol @flowrahhh @young_stokey @jfitch20 @naughty_tottie @beardedassasin @mocurly @4everheart_less @kayers89 @king_david_co we were gettin deep over there
1008,13,Word to everything
1009,8,Comin with that #truth
1010,43,If you went to high school with me you know it was all about #tallTs #earrings #freshcurls #hoopin and #sneakers lol #tbt #throwitback
1011,14,I know this gonna be hard for y'all to see but why does this cop have on skinny jeans and equestrian boots! Smh this gettin out of control. Lol word to @helenofethiopia on the equestrian boots u the only person I know that continues to wear them joints no matter wut I say lol
1012,34,Yesterday all star Bron 4s #wdywt #kicksordie #shoeporn #picstitch #lebron #niketalk #s7 #shoegamefuckedup #sneakergame #iss #realsole
1013,10,Funny
1014,13,My lil brother @young_stokey hurting after the new ab workout lol... He still got it in the #trust #midnightsession
1015,46,Couldn't be more true. #rp
1016,28,"My younger brother when he was even younger,.. @forever_finessing_ #tbt #throwbackthursday #longhairassnigga #wearinallthemikesassnigga"
1017,11,More hair on my body back then lol
1018,7,Believe that
1019,36,It had been overdue!
1020,63,Maybe junior of high school lol. Student council and all that
1021,31,I don't come here ALL the time but often is good enough lol
1022,14,Blue lobster...
1023,16,"Cold day, colder night... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #wdywt #wdyrt #trueblues #jordan #3s #kickskeepup"
1024,26,Me and baby stokes... Miami speed turfs n his Lebron dunkmans #s7 #iss #instakicks #idothis4real #itsonlyshoeshomie #kickskeepup #kicksonfire #shoegamefuckedup
1025,22,Black flips been hittin lately... #itsonlyshoeshomie
1026,23,#truth
1027,23,Can't be mad at California
1028,19,"@benhurcostyle the kid got drive... Like he inspires me, I was never on the deans list at any school I attended. He makes me work harder on my own life and he just a young tryin to find his way. He is one of those special young men people will be asking to get a job from... #nolie #thekidgrinds #theyoungboy #thefam #proudpapa lol"
1029,102,"I don't know a lot about being anyone's Godfather, but if I'm going to learn to do it right it couldnt be with a more special little girl. #bigjuice always keeps me smiling"
1030,7,Wish I had a couple pair of these instead of all my XIs I should been doubling up on these
1031,5,It was neck and neck the whole way... Then the game was on the line it was all up to @kayers89 n she jus need 2⃣ pins for the win!!!👍.... But then 💨she only got 1⃣. so We TIED n we were devastated lol
1032,19,Not my favorite IIIs but the lace swap def helped. #stokes_sneakers #itsonlyshoeshomie #jordan #nike #imdifferent #sole #smyfh #wdywt #wdyrt #latinsneaks #kicksology
1033,20,"Enjoying that fresh air, faded 😲. #limolife #yolo #allwhiteparty #picstitch"
1034,96,Happy birthday little brother... Enjoy the pics old man. You special kid. 28 ain't nothing to play with.
1035,34,
1036,28,The flyknits are too crucial for yall... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #flynit #nike
1037,72,It's only right with UNC in the final 4 I throw up this #tbt from my high school days with Roy Williams. #uncalltheway
1038,14,There was a point in time where I lost my mind... Thanks so much for the experience @konnichiwa_a but never again
1039,16,Favorite pair of Brons that I own... Birthday Bron IVs the other night to watch him light up the nuggets #wdywt #iss #sneakerhead #sndvl #s7 #shoegsmefuckedup #kicks4eva #igsneakercommunity #instakicks #igsneakers #walklikeus #lebron #nike #shoeporn #sneakerfreak #kickgamefresh #feetheat #trustedkicks #flyshit #flykicks #freshtodeath #birthday #sneakgame
1040,28,Just like that lol Hahahaha
1041,16,
1042,28,"Early Sunday morning on this jog mission, in my nike sample shit."
1043,40,Some shit from the other day... Charity 6s n @young_stokey wit the cameo in his ID Brons... #stokes_sneakers #itsonlyshoeshomie #wdywt #wedontcare #lightwork #neverwearem #solefire #trustedkicks #brons #mikes
1044,17,Lebron got the ring... But I still had to go to work. They shoulda just shut the city down for my boy @kingjames hahahahaha
1045,26,couldn't agree more #truth #news #shitthatmatters
1046,101,It's the holidays!
1047,19,"This was really me in 08... Long hair, takin clown pics in the mirror, rockin medium tees, and mikes lol that's 6 years ago wow I was 19"
1048,6,Last nights kicks lol... @kayers89 @l_boggie
1049,10,
1050,13,Had to trade the PROS in for these joints MIXRS... I'm happy bout that decision pros were too big for ya boy. #beatsbydre #beats #doingme
1051,42,We all start somewhere lol #bdaythrowback #tbt #25yearslater
1052,34,Melo XIIs.... #wdywt #shoeporn #s7 #shoegamefuckedup #sneakergame #iss #niketalk #kicksonfire
1053,30,I may not mean anything to you... But it means a ton me. On my lebron #striveforgreatness #StarOfExcellence #ikindadothis #TOPINTHEREGION
1054,7,Fuccin Mike... People don't even know it Smh
1055,42,Ain't that the truth
1056,27,I never forget this... We literally were going to pull up to theater the night of the shooting... If it wasn't for @logic and his concert that night we may not be hear today @dlpierce23 @konnichiwa_a @s_dot_stokes. Logic's concert ran long and we just missed it.
1057,9,This how I be when that Sade comes or that Pretty Ricky!!! Lmao
1058,29,#nationalsiblingday with @young_stokey and the cat who might as well be a brother @outspoken_thoughts like 5 years ago so it will work for #throwbackthursday too! Lmao
1059,38,Not quite wut they it would be like lol
1060,20,"To my niece and God daughter... Happy 4th birthday. You touch my life in such a special way. Your wild, bossy, and just the most adorable little girl in my life. Couldn't be luckier to be a part of YOUR life. Nothing but dreams and imagination in your future. Me and Kennisha are always here for you #myniece #unclestokes"
1061,7,Another young one #throwback @ambstayfly lol #neverletmefindayearbooklol
1062,40,Tryin my hardest to find my way back to where I want to be.... #newworkout #fitnesswithfam
1063,12,#truth
1064,7,@l_boggie and Natalie makin it Rain in this keystone condo lol #limolife #keystone #gohardallweekend #iphonesia #paid #wedothis
1065,13,Live...
1066,11,Word lol
1067,16,I feel this
1068,1,If it's real.... It's real lol
1069,14,Can't wait to hear the same clown ish this year... Lol #heathomie #brongang
1070,24,
1071,1,Catchin the old hilights lol
1072,54,🐻🐻🐻🐻⚡⚡⚡Papa Bear SBs.... #wdywt #itsonlyshoeshomie #iss #igsneakers #instakicks #igsneakercommunity #s7 #sndvl #shoeporn #sneakermates #shoegamefuckedup #solesupremecy #kotd #kickstagram #kickstagram #kickgamefresh #kicksoftheday #lebron #nike #nikesb #jordandepot #todaykicks #trustedkicks #flykicks #feetheat #todaykicks #dunks #realsneakershit
1073,46,"So it's basically been your birthday WEEKEND... but since today it's official I guess it's time I gave you the official Happy Birthday... I have lucky enough to spend a few of these with you and each one has been special. You can see how much those around you care about you. I know these last 2 and a half years been rough but you have persevered. Your ambition matches my ambition, and I mirror your work ethic... Your just so much more organized and have so much more direction and focus lol. You give me tools I don't naturally have and I'm blessed to be able to be with you. So on your 27th I'm not wishing you anything but what you have earned.... So I'm wishing you EVERYTHING your heart desires and know I'm right beside you. @konnichiwa_a #27 #happybirthday #gf #sheisabeast"
1074,4,When u go to chipotle this how they Suppose to do it.
1075,23,Nights don't get much better than this. One of the best. #basketballwivessection #nuggetsgame #lebron #limolife #friends4years #thelady #heat #nobetter @brysoncreighton @kayers89
1076,19,Look at this @konnichiwa_a lol bill Daniels!
1077,30,My mans from day one #fam #bbq #gladhecame #wegrowinup
1078,17,It's true lol
1079,20,Too funny
1080,12,What The fuck are they feeding these kids... 😳😳😳😳....
1081,25,It's only Wednesday... Smh
1082,139,Happy holidays
1083,9,Make it rain @l_boggie and Natalie lol #keystone #limolife
1084,22,This wut traffic does to a nigga tryin to get home.... 😑💥🔫..... #trafficflick
1085,42,"I laughed so hard when seen this, had people in the hall lookin at me crazy lol😳...😂😭😂😭😂"
1086,22,Weak 😂😂😂
1087,36,Haha truth tho
1088,18,"Snooze breakfast burrito, big as chipotle 😳😳"
1089,7,Royal pennys
1090,31,Juice and uncle building that Bear! Lol... Got to love that they were part of the process.
1091,10,@hawkeye_jfitch20 and his little one
1092,25,Me and @young_stokey bout to get down real quick
1093,27,I work... That just means bonus. 💰😏
1094,27,Chillin in France
1095,53,A birthday present I won't soon forget! @kayers89 thank you so much. #500thphoto #limolife #imdifferent #skydiving #neverordinary
1096,26,Every year I post this picture... Every year it takes me right back. Happy birthday Janae! You are 5! @hawkeye_jfitch20
1097,29,@young_stokey @underratedphotography @king_david_co A real #tbt and I mean #throwback to a few summers ago lol. Me and Shane was on that #longhairdontcare and cats where still touchin that #jazzinthepark lol
1098,33,My downfall... Is never you.... It can only be Me #aggravated #pissedoff
1099,10,
1100,3,Wut u lookin at... Punk! Lol
1101,10,My burrito game serious... @dntgrinddnteat lmao
1102,27,Taking it easy
1103,19,"Brunch this morning, for the 4th one... @kayers89 at Syrup in cherry creek. It was pretty good."
1104,5,Denver Cruisers #wordtosummer
1105,34,Couldn't be the same... #stokes_sneakers #itsonlyshoeshomie #ghoststokes #1of1 #nike #rockem #shoegamefuckedup #kicked #igsneaks #solepurpose5280 #ihatesneakers #sowhat
1106,4,Keep it 100grand... Understand.
1107,8,*shrugs*
1108,26,Well...
1109,34,Last weekends sneaks... Marino turfs. #stokes_sneakers #lightwork #itsonlyshoeshomie #ihatesneakers #sole #wdywt #fawkyourkicks
1110,24,Oh word lol having these hoes fooled smh lol
1111,18,#truth 🙏
1112,8,Rockies game the other night
1113,33,97...
1114,21,Get it in.
1115,25,"Man... This pair here my all time favorite. Haven't had a chance to wear these #mfdooms in a while, one day soon tho. #nikesb @chazzhier here you go lol"
1116,25,Niggas out here heads are up there asses when it comes to sneakers lol Find ur priorities lol 😂😂😂👟👟💨
1117,7,Those playoffs from 04 had people going crazy then Jordan went screwed the game up and brought em back out smh... Everyone got a pair lol
1118,23,"I always wondered what would be in my fridge when I had my own crib.... Never really looked but this is funny. Thought it would be old pizza, sprite and ketchup lol. We trying lol"
1119,7,"Watching the game yesterday,"
1120,9,
1121,10,
1122,28,Late nights mean a whole another thing these days lol
1123,6,Can u say clock out
1124,13,Graduation...
1125,12,This one is straight to @roknows lmao hoe ni**a
1126,26,Preholiday kicks to run with the squad...no swoowoop tho lol #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #max1 #allred
1127,24,"How a real n**** hits his softball game... Only cat with no cleats, why? Cuz I EAT. Lol"
1128,29,Yesterday got to admit they pretty smooth... #itsonlyshoeshomie #kicks4eva #kicks0l0gy #sndvl #shoeporn #walklikeus #wdywt #igsneakercommunity #footwatchers #flyshit
1129,35,Got to work for a few then see about catching this #openingday #rockies
1130,29,2 days in and my work week has me like 😑😑
1131,9,Right
1132,14,Oh no simba.... #weak #lmao
1133,10,😜
1134,28,"Getting to hold an Olympic Gold Medal from the Sydney Olympics... To be the best in the world at something, the effort the time, the talent, and the diligence. The Grind it takes to be the best is not a journey most are willing to take but it is possible for almost anyone. There are only degrees of separation. You choose."
1135,14,Sub par quality but still love the color way
1136,9,The ultimate #throwbackthursday lol. Swag before swag
1137,58,Eiffel Tower.... !
1138,13,Niggas do luv pizza rolls... We really do.
1139,23,We go harder than them other boys! Snooze has the best breakfast in town hands down!! 😳😊😊😊😊😎
1140,15,Another day to conquer
1141,6,Shit kinda hittin
1142,22,If u eat that Tacobell on ur lunch u will be half sleep the rest of the day....😴😴😴💤💤💤
1143,8,95
1144,16,"""Hero for Hire"" with them cool Grey IVs"
1145,2,Early a.m. drivin music
1146,1,My nigga O
1147,12,Hahaha why did I do ish like this man I was Foo...
1148,23,Word to the wise lol
1149,14,Preach truth tabernacle !!!
1150,25,Me and lil bro on Christmas Eve dinner @forever_finessing_ #chillinwitsantastokes #xmaseve
1151,17,#altonsterling
1152,32,My boy @hawkeye_jfitch20 had the bright idea to go get high on oxygen so when in Rome or Vegas... Well lol #vegas #vacation #webetraveling
1153,56,Colorado said I'm official but whatever lol
1154,34,Anyone that has been around us already know #stokesbros #stokes #babystokes
1155,24,Trying to take off.... ✈✈✈... Excuse my zit lol
1156,1,
1157,12,Tia got the crew at the zoo
1158,7,Girl if u ain't know
1159,9,Been bumpin it so tough the last week n some change... Down load it if u ain't got it already. Living Dreams and Resist Her are enough to cop it. #suicide #rayreed #realmusic #substance #hotnewhiphop #idothis4real #sole #sneakermates #limolife #allaboutmymoney #paid #realrap
1160,31,"We got to do it big, live that life, and take over world!!!!🌎... @kayers89 heard the words n got scared lol Jk"
1161,26,Word lol
1162,2,@l_boggie @digmypersona #wordtosummer
1163,10,
1164,24,"You got to beat 3 bosses, kill 100 enemies, get to level 23, find the secret stone, collect 100 coins, win 10 consecutive races, win multiplayer and campaign modes... Then her boyfriend is unlocked🔓🔑 lmao!!"
1165,3,Shoulda bought it on the spot... Damn it lol
1166,29,"The ""Oreo"" lol word to my one my favorite teachers of all time and her 28 years of dedication to educating children n changing the world. Mrs Marshall... One of the greats. Love you always. @young_stokey #special #retirementparty #relationshipsthatlast #differebtbreed #rare #teachers #allgrownup"
1167,14,"Breed of confidence.... My Friend since 6th grade has a business and is projecting some outstanding numbers. All athletic apparel, not streetwear, or casual clothing...100 % performance wear. This upcoming fall will be big for him. #breedofconfidence #winstonbanks #visionary #bedifferent #bemore"
1168,12,Texas roadhouse wit my nephew Q
1169,20,Oh ya!!!! SNOOZE😴😴😴🍳🍞🍩
1170,5,Cherrywoods
1171,37,Ima airmax fan no doubt... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot
1172,27,Cool grey 3s #wdywt #sole #igsneakercommunity #trustedkicks #kotd #solefire
1173,41,Moving... Largest space I have ever owned and still feel like I'm running out of room lol
1174,28,I head in early tomorrow morning for a meeting... But I keep thinking like I'm still here lol... Italy
1175,16,Lol ya we know.. #mrsentimental #drake
1176,7,Good morning😎😏🔥🔥👆
1177,7,Carmel frappe from MickeyDs... Prob one of my favorite drinks.
1178,23,Truth
1179,17,Too true
1180,35,Yesterday #wdywt #schoolswag #shoegame #shoeporn #shoegamecrazy #shoegamefuckedup #sneakerfreak
1181,19,I don't know how I feel bout these nuggets lol
1182,12,In cased u missed it... Omg #unreal #endofalegand
1183,52,My brother my ni**a my partner.... #vegas #lax #limolife #alwaysgothisback #day1forreal #weonanotherlevel #welightskinnedsowhat #wegotcurlyhair #wedontcare #stokes word to @lilcgoggs for the photo opp
1184,24,@outspoken_thoughts @4everheart_less @o_motion
1185,6,#moontowertacos pretty good
1186,23,😂
1187,8,"Test on Monday, might as well study outside on the deck"
1188,7,Damn!!!!!!!!
1189,8,Not flexible so I got to use a machine to help hate this shit #60daychallange #gymaction
1190,23,Breakfast of champions Right there lol
1191,14,
1192,5,This shit is fucked up... But don't judge me lol
1193,21,Yep
1194,13,The French 12s tho
1195,19,So it's May and I live in Colorado... So uh yea. #6inchesinsummer
1196,46,Might as well put it in the air for all those women constantly complaining lol... That's life lol word to Kam #rp
1197,48,"You goin to take some licks, some hits, and get knocked down... But u know you got to get through, to get what you want no matter what. Do not stop."
1198,34,Always wore fitteds and button ups lol
1199,13,What history
1200,30,One of my favorite pairs... Red/steel Xs. #wdywt #smyfh #itsonlyshoeshomie #stokes_sneakers #kicks4eva #sole #uptown2k #undftsoles #kickgamecrazy
1201,12,Happy birthday to my mans @brysoncreighton been down for over decade. Great to get back up with him. Thanks @anqet84
1202,21,If that shit doesn't ring true... It's always 💰 or 🕓.... U gotta to make a choice
1203,8,Kendrick killin
1204,29,Lmao
1205,6,"Logic, dope but no one knows lol"
1206,206,"Legendary... TOP Mortgage Officer for 2018. You should want the best for the biggest purchase in your life. Trust me. I work my ass off, and my clients know it
This is just evidence lol"
1207,23,"I remember back in the day, I copped that street 2 the day it came out and I remember around 7th grade waiting for the and1 game to drop so I could play with hot sauce lol #takesmeback"
1208,27,#true lol
1209,25,Too funny lol
1210,16,Lucy's tacos #flicksfromtheweekend #lajunta #otero
1211,26,No face needed lol
1212,32,Yikes gotta be 06 or 07 lol #Tbt with Matt and #FreddLocc... I think this was white T day at school we were like na #fthat lol ima wear my black T lol #gw #tallTs #allblackeverything lol
1213,14,My job shows love from time to time
1214,23,Sometimes getting away is exactly where u need to be. On your iso just chilling. Not even doing anything
1215,15,#truth... Oh well
1216,42,So. #rlumr IS REALLY A monster on the mic
1217,55,More of an eyes to the sky type of guy. 👀☝☉
1218,9,And who... Are... You???
1219,15,Oh u didn't kno?? Lol 😂😂😂😂
1220,46,Lil bro came with a different fitted today @s_dot_stokes #tooooproud #graduate #msu #classof2017
1221,34,Walked outta #marrama like it was the last day of 5th grade... Smooth.... LOL #allthememories #itneverleaves #mustangs #lovedtheplace
1222,13,Bred XIIs... See that leather from 04 lol... On my off day ;)
1223,8,Get another wear or 2 in before the world wears them the hell out next week ;)
1224,5,@kayers89 #wordtosummer
1225,9,I feel u... Fuck them babysitters
1226,21,This my damn I lost bread 🍞🍞 in Blackhawk face... I'll be back tho
1227,4,Word to my boy @wells5280
1228,55,Push Head IIs... Take 2. Had to do another one. Really like these joints. #wdywt #walklikeus #s7 #sndvl #shoeporn #shoedepot #sneakerheads #sneakermates #sneakerfreaker #shoegamefuckedup #kicksonfire #kickstagram #kickgamefresh #kicksoftheday #limolife #kotd #todaykicks #nikesb #lebron #flykicks #igsneakers #instakicks #igsneakercommunity #itsonlyshoeshomie
1229,16,Superman vs Batman... Who you taking?? You know I'm going with the Man of Steel😏easy
1230,23,Damn right!!! ⚡☎
1231,22,Been down for longer than this
1232,21,The 3m on the flights.... Man. Had to put up another shot #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #smyfh #wdywt #wdyrt #nrg #penny #nike #theyglow
1233,30,The waffle tenders are back!! #itsawrap #popeyes
1234,33,Felt like killin em today... So I did it. Lebron IV All Star... #kickskeepup #sneakermates #s7 #nike #limolife #lebron #kicksoftheday #sneakerfreaker #sneaksandfreaks #shoegamefuckedup #iss #sole #kicksonfire #lebron #metrochillin #wewearem
1235,12,It's a process
1236,26,Parenting 101 @dntgrinddnteat
1237,35,Small snap from the night lol @4everheart_less
1238,34,And another #midnightsession in the books. Knee rehab... We comin
1239,33,I had to!!! #repost @so_elegance
1240,31,No filter
1241,21,Friday... Friday.
1242,34,#trafficflick
1243,36,"#siblingday word to baby stokes. We been doin everything together since I was a toddler and he was baby. Now we gettin to a point were brother doesn't even describe how close we are, cuz we are even more than that"
1244,7,Late night work outs wit my folks when I got too much on my head
1245,2,Vegas #wordtosummer
1246,22,People will have their opinions but there is more truth to this then people realize. Financial success doesn't manifest it's self in short term goals most of the time it's a process and takes a time to progress so you have to be forward thinking...
1247,46,Truth lol
1248,23,I feel like these were the better pair out of the GMP back... That's just me tho #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #gmp #retro7 #unds
1249,31,At the Final 4... Cooling. #marchmadness
1250,14,I know y'all don't know bout this... It's coo. You will #kidcudi
1251,39,Half a million $ Loan closed today in highlands ranch... People want to buy homes I help them finance it. #anotherone #idomortgages #daily
1252,2,Yep 2
1253,40,From mine to yours #merrychristmas #santastokes #babysantastokes #heaintquitethereyet we did get to kinda spend tonight wit my favorite cousin @heyshanti but she getting that gwap lol
1254,5,Luv it.
1255,13,Former Roman market place and fair grounds
1256,29,I'm just a lil out of it today... Lunch will bring me back tho
1257,24,Real shit
1258,6,
1259,20,That's the beard I could attain now its over lol
1260,11,Yep
1261,25,The pic just fits too well wit the words lol
1262,16,#truth
1263,31,Nike shoulda never let cats get a hold of this crimson... Oh my #stokes_sneakers #nike #itsonlyshoeshomie #mynikeids #teamamfam #max1s #airmaxids #youaintgottem #neverbeenthesame #smyfh #wdywt #wdyrt #sole #s7 #igsneakercommunity #instakicks #trustedkicks
1264,36,The crib lol
1265,6,Was 5 seconds late to get the autograph Smh I was hurt lol... @kingjames #lebron #heat 🔥🔥🔥🔥#limolife #nike
1266,6,@kayers89 #wordtosummer
1267,10,
1268,93,I am my Fathers Son. This one of my favorite pictures of all time. Not many photos with my Dad floating around. So this one is special. Really special.
1269,21,#truth
1270,22,Since everyone actin like a fool over Breds let's go back to 08... #tbt #beenhadthose #kickskeepup 👊👊🍞🍞
1271,28,Lightwork but how could I not lol... #dxc #stokes_sneakers #itsonlyshoeshomie #igsneaks #itdontstop #sneakerfiles #sneakerwatch #solepurpose5280 #sole #airmax #nike #nikeid
1272,13,"Much luv @brysoncreighton keep finding success fam, hope you enjoyed it brozay"
1273,19,
1274,9,Got em lol
1275,27,Low key killin em ha✨✨✨
1276,22,Let it be known Bill
1277,9,Back when your man's had all the hair !
