,number_of_likes,caption
980,140,Merry Christmas... You know where to find me. 🎄🎁🎅🏼❤️ #UnderTheMistletoe #MerryChristmas #Reindeer #HoHoHo
981,131,"Brussels 😓 When I visited last fall I had a very uneasy gut feeling and at the time and I didn't know why. I left Brussels for Amsterdam the day the Paris attacks happened. There was a very scary incident on my train on that journey but thankfully the police handled the situation. I can't stop thinking about the feeling I had and what has happened there today. Europe, I'm so sorry. Please pray for Europe and the world... It seems to be falling to pieces 💔 #PrayforBrussels #PrayfortheWorld"
982,93,"Good try, Brianna. 😑🇮🇹👍🏻 #David #Italy #Florence"
983,97,MATT & PAT ❤️ My two favorites. #futurehilltoppers 🐐 #cshs
984,115,😂😂😂🍌 @matt_w_hicks is an artist #briannabanana #snapchat
985,51,"Baby Carson with his ""Aunt B"" ☺😚 love this precious little boy. @brooklynnnicole #carsonreid"
986,104,Rainy day in Seaside. ☔️🌺
987,91,Reunited 😘
988,166,"After really going through so many things this week (and it's only Wednesday) I can't help but be so thankful for my parents and how they've raised me. I could thank them for so many things but you'd be reading forever. To put it simply: thank you for loving me, giving me what I need but never too much and always leading by Godly example. I would not be who I am today without you."
989,197,Doin what I do 📷
990,131,Homework on Lake Austin 🚤☀️
991,82,Powder Puff 😊🎀
992,116,Beautiful belated birthday flowers because the delivery people can't do their jobs. But it's totally fine cause my parents are sooooo sweet. 😊😊💐 Thanks mom and dad. 😘😘
993,59,"New blog post! I would love if everyone could go to my blog and leave a comment with some of your favorite musical artists, songs and albums. I'm getting together the perfect travel playlist for my long flights abroad. 🎧 Link in bio."
994,97,Reindeer on the loose. 🎄🎅🏼🎁 #HoHoHo #Reindeer #Strasbourg #ChristmasMarket #MerryChristmas
995,118,We came. We didn't see. We were defeated. (For the second time). PSA: @mfahouston is closed on Monday's & if you don't buy tickets ahead of time on Saturday's it will sell out.
996,180,Sitting outside in this fabulous 41° eating banana bread. #finalsgotmelike
997,73,Sitting here with Truffles makes me sad cause I'll be leaving in 16 days. 😔🐶 I love my sweet puppy. #shihtzu #sappypost
998,88,I miss my whittle Truffles so much 😔💔🐶 #shihtzuwithdrawals
999,92,Hillfest 2k16 🎟🎪🎡 #hillfest2016 #hilltopwelcome
1000,162,Life is good on 30A✌🏼️😎🌴 #livescl #seaside #florida #summer #coconut #30A
1001,130,"Thanks for a festive start, @dunkindonuts. ❤️💥💙🇺🇸 #July4th #America #DunkinDonuts"
1002,52,Awkward lunch picture 😆💕 @michaelamencacci @erickarodriguez
1003,66,Flashback Friday... last Thanksgiving. In honor of their first pre season game tonight. 😍🏈💙 #houstontexans @jjwatt99
1004,166,"Everyone, meet Johnny Cash. Somehow we ended up picking two shih tzu pups but that's okay with me. We can't wait for June to join us in just a couple of weeks!! 😘🐶🐶 #shihtzu #puppy #johnnycash #cashandjune"
1005,132,❤️🌵👢 Fun Friday's with friends. #latergram
1006,118,Happy Birthday JGL. 🎈 I am still bitter you got married.... But whatever I guess. #JosephGordonLevitt #JGL #HITrecord #ZooeyDeschanel
1007,204,Today was a day I will never forget for as long as I live. 10 hour Mount Pinatubo journey was incredible. More pics to come!! And follow my photography account @briannamoore for even more! #Philippines #PhiLITppines2k17 #MountPinatubo #Hiking #Photographer
1008,209,Choose your fighter
1009,78,The closest I'll get to outside today. ✏️🌻☀️
1010,158,I love my city 😍🍃🌊☀️ #ATX #MtBonnel
1011,141,First weekend back in ATX. Here's to new explorations. 🍃🍴🏃📷
1012,116,St. Ed's. Home of the friendly stray cats. 🐱
1013,60,Lorde. 💫 #ACL @lordemusic
1014,112,Candid shot lolol. The ombré no more 😆 #transformationtuesday
1015,100,Happy Birthday Johnnabee 👑
1016,121,Omaha beach y'all #Normandy #DDay
1017,110,I know I'm posting so much but I had such an amazing weekend and I want to share! Had an early birthday dinner with great new friends and got to explore Paris. ~ New blog post coming after I catch up on all the homework I put off this weekend ;)
1018,120,EYB with Micky on her turf ❤️ @eliyoungband #EYB
1019,127,#ootd ❁ #overallsoftheday
1020,89,The only thing that could make this better is if my dad and brother could be here too. ❤️🇮🇹 #Italy #Florence
1021,69,Our fall family card. 😂🍁🍂 #wgw
1022,103,Selfie with my best friend 😂🎓
1023,99,Super Bowl 50!!! Texans vs The Packers. 😜❤️🏈🧀 #sb50
1024,222,I'm a happy camper for so many reasons today!!! 😊
1025,187,Toss up between raise the roof and YMCA. 🙆🏼‍♀️
1026,61,"#Tb #Repost @queen_chloepatra with @repostapp.
・・・
The Paris metro is our vice"
1027,109,Round II | @broodsmusic
1028,166,Happy 25th anniversary to the best parents I could ask for. Thank you for showing me what unconditional love looks like. I am so thankful for them. ❤️
1029,69,Go forth and follow my photography account 😇📷 @briannamoore @briannamoore
1030,68,Locked & loaded 😏📷 #goinshootin
1031,81,Just a few pictures from last night. Thank you to everyone who came 😊🎉 @michaelamencacci @erickarodriguez @aruggieri13 @emyleeguidroz @emmyjayh @ashtongary @brooklynnnicole @tdahlplease @tawnyalexandri @meghangalvan @thewrightboat @mr_sargeant_swellboy @kyleq96 @jayburke326 @jperez722 @priscilla_vela
1032,92,My heart is so happy! Missing our bestie Clara. 🌷🌻 #Roomies #109South #THouse
1033,89,I know I already posted a photo like this... But I mean cmon this one is just so much better ;) thanks @candiceghaiphotography #AFW2016 #ATXFASHIONWEEK #ATXSTYLE
1034,76,Brunch with my future suite mate and new friends 🌿 #stedwards
1035,168,Happy Halloween from Rosie 😘👻 #rosietheriveter #gowomen
1036,108,"If I were a __ year old man, I would be my father. Apple didn't fall far from the tree. 😎 #HappyFathersDay"
1037,104,When you’re too cheap to rent actual studio space you make your own backyard version 😎 #BTS // Follow my photography insta for more @briannamoore
1038,84,"Before the concert & during the surprise confetti. This picture is worth 1,000 words haha. ✨🎶 #ImagineDragons #InstaxMini #NOWTHISIsACandidGirls"
1039,75,"Thanks for being the tall friend and giving me a break, Jules 😜"
1040,113,Already posted this on my photography account @briannamoore but I really like it... So for those who haven't seen it yet here ya go 😉
1041,99,✌🏻
1042,114,Well it was a beautiful day to watch my bff play soccer in my new city...... 😅⚽️ #SFA @michaelamencacci I just wanted to see you 😭😭
1043,95,"Lolol project grad was a success. (Sorry you're too tall and your head got cut off, Trevor) P.S. YAY I WON PRIZES 🎓🎉🎉"
1044,91,Staff pics with The Complex Cardashians.
1045,136,Bonne Année 👄✨🤘🏻
1046,146,We have a new and precious little baby with us this year. ☺️🎁 #GodsGift #MerryChristmas #GenevieveOlivia
1047,148,Ringing in the new year like... #imsick #nopartyforme #netflixandsneeze #NYE
1048,289,23 years and still kickin’ it 🎂
1049,118,Survived with minimal wounds. #paintball #Thouse
1050,112,"Happy 21st Birthday, Ashton Nicole. I love and miss you. I'm so thankful to have had a friend like you since forever 💕 #slickedpony #rollers #iwasanangrycat"
1051,123,We await Bastille 🎶 #bastille @bastilledan
1052,112,After dinner dessert 🍓
1053,92,Love our necklaces. #bme
1054,129,"My staff and I created this book out of thin air and lots of hard work. I designed the cover and we also designed every page within, from scratch. Being Editor-In-Chief was super fun and SUPER stressful. So for everyone who thinks yearbook is just ""yearbook,"" it's not. 😉 Thank you to my staff and Mrs. Hairston for being amazing. (Sorry for this obnoxiously long post, I don't do it often, I'm just proud)."
