,number_of_likes,caption
1058,43,FriYay!!!💃🏼😎❤️🎶 #leebrice
1059,17,Proud auntie moment!!! 😍🙌👑 #lenirae #elvis #theking #bestkidsever #myheart #doingauntiethings @cool1124 @deeanncooley
1060,64,In dog beers I’ve only had 1 🐾👅🍻
1061,18,⚾️💜☀️ #openingweekend #coloradorockies #gorox #lovethislife
1062,12,#tbt to wedding shenanigans in Vegas! I want to go back! 💃💍🎉 #2010 #sisterstrong #bestoftimes @cool1124 @deeanncooley
1063,109,"Proud Uncle Dawn💕 I can’t wait to teach you to be just like me, Princess Memry.🎀 #memryvella #auntielife"
1064,14,Great day with great people!! @kristynkp @cidergrass #thisiscider #lovethislife #colorado #snapbacksaturday
1065,18,"Happy Birthday to my work bestie who is anything but basic! I hope this year is as amazing as you are, Megg! Cheers to 30!!! 🍺🖤🎉🎈🐛•••🦋 @megg_sand #bb"
1066,8,I mustache you not to do drugs!!! 👨😂😎 #mugmustache #redribbonweek #ilovemyjob
1067,27,🌵🤘🏼🍻#letsdothisthing @cool1124
1068,38,It's Friiiiday ☀️🐾😌 #mood #auntieday
1069,10,Happy Birthday to my favorite big sister and best friend!!! I hope your day is as perfect as you are! Love you!!! Cheers!🎈🎉❤️
1070,60,Exploring with the Bestie💙😎☀️ #elvis #theking #auntieday #blondesdoitbetter #thathairthough
1071,18,#fbf to that one time I lived in Florida with some of the most amazing humans I've ever met!!! ❣️👯❣️Miss you guys! @miirandacollett @flbeachbabe06
1072,8,"#mexicomonday #takemeback @ayost28 @rachshmee @brooke.montague @blhn10 Where to next, ladies?💃 #ineedavacation"
1073,15,This day 🙌 #happynewmonth
1074,60,I said yes!!! 🍷💍❤️ #letthepartybegin
1075,61,👯▪️⚫️▪️👯 @cool1124 #twinning #sisterstrong #bestyearyet #buckleupbaby
1076,12,Birthday love 😘
1077,11,It's all about perspective 🗻✌🏼💙#colorado #lovethislife #sb16
1078,8,Auntie Weekend at its finest! 👙❤️👍#hottub #coldnightwarmwater #colorado #lenirae #elvis #auntieday
1079,11,Cowboy Up #bullriders #colorado #doingcountrythings #theseboots @cool1124
1080,8,❤👸❤ Sooooo happy to be home with this girl!!! #lenirae #princess #readytobeabigsis
1081,45,🎤🎶❄️it’s the little things. #redriversongwriters #clqueen #localhoney
1082,6,Kissing Brooke's single life goodbye!!! 😘💍👰 @brooke.montague #grinague2015 #batcheloretteweekend #mexicobound
1083,21,Can you blame him? He deals with 3 of us!!! 😂😂😂 #daddio #shaniatwain #cooleysforlife
1084,12,Broncos lose so we make Mama's famous caramel corn to make the world a better place! @cool1124 #momknowsbest #realhousewivesofcolorado #tistheseason #christmasspirit
1085,21,Girl's Night 👭 @cool1124 #sisterstrong #itsalmostspringbreak #wingwednesday #blondesdoitbetter
1086,20,❤️❤️❤️ #elvis #theking #partyboy #favoritenephew
1087,4,✌ & ❤ my friends! #lovelife #livesimply #behappy
1088,8,Look who helped me pack up my classroom today! :) #bruce #mybaby #mamasboy #greatdane
1089,13,💔 #heartbreaker #elvis #theking
1090,39,I haven’t had water since Tuesday 🌵🤟🏽 #rawr
1091,60,Wednesday Night River Walk 🍃 #zenvibes #bruce #nofilterneeded #havinganicelife
1092,9,Game Day!!! #MCM #emmanuelsanders #unitedinorange #bronconation
1093,56,Thanks Boss Carole! @megg_sand #schoolsout #summervibes
1094,12,💁
1095,16,Wright Cause Walk was a success!!! Cancer sucks but today's event didn't! In honor of you... 😇👼😇 #cancersucks
1096,6,"#repostapp

The light shines in the darkness, and the darkness has not overcome it. \\John 1:5\\ 🙏🕯🎄 #tistheseason #flatironschurch"
1097,4,
1098,7,Swimmin' hole #homesweethome #lenirae #coloradolove
1099,54,Sister Sister 👯 Thanks for being nice to me. @cool1124
1100,12,#arkansas #roadtrip #bruce
1101,8,Tell me I'm wrong...🙌🏼 #coconutoilislife
1102,22,Ahhh...my life is the best life!!! ❤️#theseboots #shescountry #lovethislife #shaniatwain #colorado
1103,20,
1104,31,Brussel Sprouts for dinner🍴#amiskinnyyet
1105,50,Auntie Day❤️ #willybean
1106,9,We are so in love! ❤️🐾❤️ #bruce #snugglesesh #mybaby #greatestdane #mainsqueeze #usie
1107,10,Christmas Break Love ❤️
1108,16,My first day with my favorite nephew!!!! #nugget #elvis
1109,5,BRUCE #mybaby #bigbaby #greatdane #spoiled #love #piccollage
1110,53,When life gives you lemons 🍋🍻💜@deeanncooley
1111,35,Weekend vibes ✌🏼#ineedlipsense 💄
1112,11,Not a bad day at work 😍 #outdoorlab #colorado #estespark #naturewalk
1113,91,Looking at my 2019 goals like... 👁👁 hahaha just kidding. I barely even know how to use these things. #outdoorsyaf #goaldigger #bossbabe #igettodothis
1114,46,I don’t hate it here.❤️ #bruce #colorado
1115,7,Picnic dinner in Alabama #crosscountry #roadtrip #bruce #CObound
1116,9,Proud Auntie Moment 🎅🏽🎄🎁 Leni told Santa to surprise her. Haha #nuggets #santa #lenirae #elvis #christmas2015 #tistheseason
1117,4,He is such a good traveler!!! #bruce #crosscountry #roadtrip #mybaby #greatdane
1118,41,"Happy Birthday to #myperson!!! Cheers to another amazing year and everything we've ever celebrated together. Love you, Brooke!!! 💃🏼🎉🍾🎂@brooke.montie"
1119,54,Best day of the summer...so far. 🚤👙☀️Thanks for the adventure @djherk89 😎
1120,61,
1121,18,teaching Bruce how to summer❤️
1122,8,No time or energy will be wasted on negative vibes. #alldayeveryday #positivity #livesimply #behappy #bebetter
1123,11,My sister is a genius and my niece is a rockstar!!!! 😱💋👍👠 #lenirae #pinkhairdontcare #princess #2goingon16
1124,17,School Dance Selfie💃🏼 #teacherprobs #myjobisbetterthanyours #beyoncebackup
1125,9,#mood So ready to be soaking in the sun poolside 😎👙☀️
1126,15,"This is my life!!! Thanks, sister!!! #regram #thegoodlife #notjoking"
1127,12,When my favorite brother-in-law sings my favorite country songs!!! 🎤👌🎸❤️ #garthbrooks #immuchtooyoungtofeelthisdamnold #fridayfunday #friyay #countrylivin #livemusichasmyheart
1128,9,👌 #livesimply
1129,58,#nightcap ❤️
1130,19,"Happy 1st Birthday to this king!!! My nephew rocks my world! Love you, Elvis! 🎉1⃣🎂 #elvisturnsone #happybirthday #auntieisreadytoparty"
1131,9,"Our food experience class is ah-mazing!!! I'm pretty sure I'll see some of my kids on ""Chopped"" in the future! 🍴#homemadefrap #betterthanstarbucks #ilovemyjob"
1132,61,I have the best backyard for Soul Sunday 🙌🏽 #chasinsunsets
1133,38,✏️Noted.
1134,11,BIRTHDAY CELEBRATION FOR THIS GEM!!! 😎😘 @cool1124
1135,47,#mood 🍻😎☀️
1136,12,Currently happening #lovethislifeilive #celebrate #behappy #livesimply
1137,90,"Happy Birthday, Bruce!!!🎉🧁💙 You’re the Greatest Dane and bestest furry friend in all the land!🐾🐶7️⃣"
1138,61,Beach Day with the nuggets ⛱😎☀️#lenirae #elvis #theking #auntieday
1139,6,Coffee shots!!! #coffeefest #espresso #oregon
1140,3,One olive? #thisaintmyfirstrodeo #olive #barnacles #healthybooze
1141,42,Purple Mondays 💜⚾️🖤 @kristynkp #gorox #luckyfingers #itsournight #lovethislife
1142,69,"When in doubt, go to the cabin. 🐛🦋🦉🐍🐜🌲"
1143,21,The struggle is real...🙄#amiright #backtoreality #showsover
